customer_tweet_id,customer_text,created_at,amazon_response,amazon_tweet_id
147288,"@AmazonHelp opa, com certeza! e já estou recomendando para os amiguinhos :D",Fri Nov 24 14:43:36 +0000 2017,"@149459 Que ótimo Jessica! 😍 Ficamos muito felizes e nós conte, qual é seu gênero literário favorito? 📚",147290
147289,"alo @117086 muito obrigada por estar com uns descontos de verdade! Eu não ia comprar nada essa black friday, mas voce conseguiu me fazer gastar dinheiro ahahah &lt;3",Fri Nov 24 14:25:52 +0000 2017,"@149459 😅 Que ótimo saber que você aproveitou, Jessica. Você comprou algum livro que estava querendo muito? 🤗 ^LG",147287
147292,@115850 DISPATCH MY MAGAZINES IVE ALWAYS BOUGHT STUFF FROM YALL I DONT EVEN LOOK AT FLIPKART IM LOYAL,Fri Nov 24 14:01:22 +0000 2017,@149460 All the packages are shipped on time so that it reaches you by estimated delivery date. Could you confirm me if we happened to miss the mentioned time frame? ^GD,147291
147294,Hi @115850 why is there not a language filter or a profile setting for content language in @119625? Seems pretty elementary user need in India,Fri Nov 24 14:07:52 +0000 2017,@149461 Thanks for your input. I'll be sure to pass your feedback to the concerned team internally for review. ^SG,147293
147297,@AmazonHelp I have sent an email regarding the issue,Fri Nov 24 14:26:12 +0000 2017,"@149462 OK, thanks! ^AW",147295
147299,great. my package is delayed on @116316 because they didn't add my last name on the package.,Fri Nov 24 14:07:59 +0000 2017,@149462 Please let us have a look into your order: https://t.co/5RHhEVutwe Regards ^UK,147298
147301,"@115851 @AmazonHelp @115850 #jeffbezos Can I expect little bit of honesty and motility from you on my complaint against Amazon India?? Amazon India haf cheated and then harassed but you have been mute on my emails. 
A BIG SHAME!!! DO YOU WANT YO EATN MONEY BY CHEATING INNOCENT INDIAN PEOPLE?",Fri Nov 24 14:03:35 +0000 2017,@147113 Please share your details in the link provided above by ^MN and we'll reach out to you. ^KA,147300
147305,"@AmazonHelp hi thanks for the quik response it's about the FIFA 18 cod ww 2 ps4 pro 
bundle https://t.co/qbGBNpyYuY",Fri Nov 24 14:23:52 +0000 2017,"@149463 Hi, sorry to hear that, prices are subject to change. The website will have the most up to date price listed. ^JJ",147303
147307,@115830 hi i have a question about the PS4 pro bundles when i added the item to my cart it was 299.99 and i went to checkout and it shows it as 338.99 did the price of the bundles change?,Fri Nov 24 14:16:47 +0000 2017,"@149463 Hello, would you happen to have the link to the bundle you are looking into. We have a few different bundles on our site currently. ^CR",147306
147309,@115850 ur care cheater and fraudler mader____sala give reply very roughly ranjan and other maderjat my registered mobile no 9429887971,Fri Nov 24 14:09:19 +0000 2017,@149464 Looks like you've had unpleasant experience with us. Could you please elaborate on your issue for us to help you? ^HS,147308
147313,@AmazonHelp I can’t purchase for advertised price $314. In cart it says $494.,Fri Nov 24 14:24:04 +0000 2017,@149465 Hey. The price displayed during checkout is the price you'll be charged. It's likely that the product may no longer be available from the same seller. Can you please provide a link to the item in question? Happy to look into this further ^TP,147310
147316,"Hey Amazon, it sure would be nice if you honored your advertised price @AmazonHelp. https://t.co/jcKprz2nKe",Fri Nov 24 14:16:03 +0000 2017,@149465 Hi Justin. Can you expand on the issue you're having please? ^DC,147315
147318,@115830 @AmazonHelp trying to order this PS4 deal but once I add it to my basket it goes up in price?🤔 https://t.co/keCPMRXrQC,Fri Nov 24 14:22:21 +0000 2017,"@149466 Hi Jack, that deal looks to be over I'm afraid: https://t.co/L9qvdW6IKd ^TS",147317
147320,@AmazonHelp why can’t I get it delivered tomorrow? Ordering today on PRIME so it should be here TOMORROW?? https://t.co/B6g5uNqYoj,Fri Nov 24 14:21:18 +0000 2017,"@149467 We're sorry for the delay! During this busy time of year, some deliveries may take slightly longer than usual. You can learn more about extended delivery dates here: https://t.co/jDrQKiS8wo ^ZW",147319
147322,y my @115830 package look like it been chewed pls https://t.co/I8SWKTAybq,Fri Nov 24 14:18:07 +0000 2017,@149468 Apologies - I hope the contents are intact! Please get in touch : https://t.co/JzP7hlA23B we'd like to discuss available options and escalate directly with the carrier. ^TP,147321
147324,"Cadê a Black Friday desse ano, @117086??? Cancelaram?",Fri Nov 24 14:15:52 +0000 2017,"@149469 Oi, para ver nossas promoções de Black Friday você pode acessar o seguinte link: https://t.co/TmI3T9BMVq. ^AZ",147323
147326,Hi @119625 how to overcome this https://t.co/1scBT3zZF3,Fri Nov 24 13:44:26 +0000 2017,@149470 I'm sorry that you're unable to download videos. Please get in touch with us via https://t.co/pMc0gpAFSb and we'll check it out for you. ^AM,147325
147328,Dear @115821 I think it’s bad business to attempt a delivery at 5:40am as these aren’t business hours. Then saying it won’t be delivers until Tue 11/28?!? WTH,Fri Nov 24 14:16:23 +0000 2017,"@149471 Hello, I am sorry to hear about the delivery attempt taking place at that time. Do reach out to us if the parcel is not with you by the date provided. ^CR",147327
147330,@115850 Since when did your delivery system became so inefficient and careless as to deliver package to any third party without at least consulting through the phone??! @149473 has service gone to the dogs?!! #poordelivery #amazoncareless,Fri Nov 24 14:04:06 +0000 2017,@149472 I'm sorry to that your order was not delivered to you. We'd like to help you. Please report this to our support team here: https://t.co/vlvfJr4nN9 and we'll look into it for you. ^HS,147329
147332,"@132994 @132995 @149087 Thanks @115850 for delivering it a day early. 😊
#superexicted",Fri Nov 24 13:59:13 +0000 2017,@149474 You just reminded us of this person. :) We appreciate your kind words. ^KH https://t.co/0x3HU97Fq1,147331
147335,"@AmazonHelp Até eu me surpreendi! Vi q tinha ido pra instalações da transportadora, pisquei, minha mãe gritou q já tinham entregado o livro. Medalha de ouro em entrega 🏆🏅",Fri Nov 24 15:07:35 +0000 2017,@148584 Só queremos que você seja feliz! Agradecemos muito essa medalha 😌 Você ganhou também uma das nossas estrelas 😉 ^LG https://t.co/D74TmhcMUS,147337
147336,A entrega da @117086 tá mais rápida que Jon Snow saindo da Pedra do Dragão e indo encontrar os Caminhantes Brancos. Não deu nem 24h que eu fiz o pedido 😱 https://t.co/DOctJ1QNDQ,Fri Nov 24 13:52:58 +0000 2017,"@148584 Kkkk! Nossa que legal, nem 24 horas! 💪🏅 Tão legal como ver a Arya utilizando uma espada! 🤺😍 E nós conte, pronta para começar a leitura desse novo livro?",147334
147339,"@115850 i got screen gaurd delivered today, it was sealed in good shipment however, to my amaze, inside it was broken glass. Is it failure of quality procedure or intended as customer won't have clue thereafter. Anyway I am returning it",Fri Nov 24 13:48:14 +0000 2017,@149475 Your input will help us improve product and Amazon packaging. We always appreciate customer input on how we can improve our services. (2/2) ^KA,147338
147339,"@115850 i got screen gaurd delivered today, it was sealed in good shipment however, to my amaze, inside it was broken glass. Is it failure of quality procedure or intended as customer won't have clue thereafter. Anyway I am returning it",Fri Nov 24 13:48:14 +0000 2017,"@149475 Sorry to know that you've received a defective product. Believe me, this isn't what we intended. Please provide your feedback via Packaging Feedback Program here: https://t.co/BOC2qI06T6. (1/2) ^KA",147340
147342,@115850 dear sir my registered mobile no 9429887971 price differ orderd book video attached https://t.co/fzoqaghFtb,Fri Nov 24 13:48:35 +0000 2017,"@149464 Please don't provide your account details, we consider it to be personal. Our Twitter page is public.(2/2) ^GD",147341
147342,@115850 dear sir my registered mobile no 9429887971 price differ orderd book video attached https://t.co/fzoqaghFtb,Fri Nov 24 13:48:35 +0000 2017,"@149464 Pricing and offers are decision of the sellers. The constantly changing marketplace and our efforts to offer you the lowest price, may result in fluctuations in our prices over time. (1/2) ^GD",147343
147345,"So, after a week of waiting, my copy of Ultra Moon is supposed to be delivered today.  At this point I can almost guarantee that it won't show up until after 3pm.  This will be the last game I ever pre-order from .@115821",Fri Nov 24 14:16:30 +0000 2017,"@149476 Hi, did we miss the date provided in your order confirmation email? Our carriers deliver until 9pm, please keep us updated. ^TS",147344
147347,@115850 dear sir my registered mobile no 9429887971 price differ orderd book screenshot https://t.co/B4H2i2JjRu,Fri Nov 24 13:58:10 +0000 2017,"@149464 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^VH",147346
147347,@115850 dear sir my registered mobile no 9429887971 price differ orderd book screenshot https://t.co/B4H2i2JjRu,Fri Nov 24 13:58:10 +0000 2017,"@149464 Pricing and offers are decision of the sellers. The constantly changing marketplace and our efforts to offer you the lowest price, may result in fluctuations in our prices over time. 1/2 ^VH",147348
147350,"@115830 -very poor customer service, promised refund 2 weeks ago for a scam on my account and no joy",Fri Nov 24 14:13:45 +0000 2017,"@149477 Hi Sue, sorry to hear this. Without revealing any account information, can you advise what has happened? ^JC.",147349
147352,Great experience of shopping with @115850 ...impressed by the awsum delivery speed...!!!,Fri Nov 24 14:03:47 +0000 2017,"@149478 You're welcome, Anshita. We'll make sure to deliver the packages with the same speed for future orders as well. ^MN",147351
147354,"I got distracted by @115821 Black Friday deals 3 hours ago when I should have been writing my sermon. On the plus side, the Christmas shopping is now done!",Fri Nov 24 14:10:28 +0000 2017,@149479 Black Friday deals can be soooo distracting! We feel you! 😝. Happy to hear you have some lovely goodies for Christmas! ^JC,147353
147356,@AmazonHelp I have an email stating I would get answer to my issue within 1-2 business days...that was from last Sunday! Don't make promises you can't keep! #CustomerExperience,Fri Nov 24 15:15:20 +0000 2017,@149480 Have you checked your spam/junk folders for e-mails from us? ^AP,147358
147359,"@AmazonHelp Of course, a little insulting! When I called back, I was told that the dept involved does not have a solution. It's simple math to calculate tax but apparently not for your tax dept #CustomerExperience",Fri Nov 24 15:27:01 +0000 2017,@149480 Could you tell us more about what's going on with the taxes? We'd like to help. ^AP,147360
147361,"@AmazonHelp I bought kindle x 2 at $139, then you dropped price to $99 so I should be refunded $40 x 2 plus tax since I paid $139 x 2 plus tax...simple! Shouldn't take 5 business days to calculate. #customerexperience",Fri Nov 24 15:39:01 +0000 2017,@149480 We're unable to access account information via Twitter. Please contact us directly to look into this further for you here: https://t.co/Q7Ftz6nj80 ^JF,147362
147357,"@AmazonHelp dealing with your company has been frustrating and unhelpful, do you often lie to customers? #CustomerExperience",Fri Nov 24 14:14:10 +0000 2017,"@149480 I'm sorry that you've had a negative experience with us. Without providing any specific account details, can you share with us what's going on? We'd like to help! Please let us know. ^SM",147355
147366,"Dear @115821, I believe you now have all my money set aside for buying anything. Congrats. #fb",Fri Nov 24 14:06:33 +0000 2017,@149481 Have you managed to pick up a lot of good deals? ^MI,147364
147368,@AmazonHelp great packaging on a child's Christmas present! Saving money on boxes Now?? https://t.co/QyD2TObLSQ,Fri Nov 24 14:13:10 +0000 2017,"@149482 Hi Debbie, some items will ship without additional Amazon packaging, as mentioned on the Product Detail Page. You can select ""Ship in Amazon Box"" on the ""Delivery Options"" page at checkout. You can find more information here: https://t.co/LMlf2G8dSk ^PJ",147367
147371,"So, it’s Black Friday. Hey Amazon. Where’s my stuff?",Fri Nov 24 14:12:58 +0000 2017,@149483 Is your order late? What was the original delivery date we gave?^SM,147369
147373,"Não acredito que acabei de comprar Deuses Americanos por R$16 na @117086! *-* Já tinha até encerrado minhas compras, mas não pude deixar passar. E comprei pelo seu link, @8644! &lt;3",Fri Nov 24 13:46:20 +0000 2017,"@149484 Oi Caroladashian! Que legal que você comprou o livro Deuses Americanos! 😍❤️ Vai adorar a leitura, eu amei.😻 Agora aguardar o pacote chegar? 📚",147372
149076,"@AmazonHelp Sur le suivi TNT «  DE ORLEANS, France 24 novembre 2017, livraison estimée le 25 novembre 2017 avant 15 heures, collecte en cours »",Fri Nov 24 15:09:18 +0000 2017,"@149970 Je suis désolée pour cela. L'avez-vous signalé à notre service client, je vous prie ? ^SB",149078
149079,@AmazonHelp Non mais pourquoi payer amazon prime si TNT ne respecte pas le delais ?,Fri Nov 24 15:14:37 +0000 2017,@149970 Je vous invite dans ce cas a déposer une réclamation auprès de notre SAV afin que notre département responsable des transporteurs fasse le nécessaire. ^AR,149080
149077,@AmazonHelp Vendredi 24 novembre entre 19h et 22h et sur le site TNT livraison estimé le 25 https://t.co/v35tJJMcFW,Fri Nov 24 14:49:02 +0000 2017,@149970 Pouvez-vous m'indiquer que dit le suivi de colis s'il vous plait ? ^SB,149074
149084,@AmazonHelp Es este? https://t.co/j66P61Edhf,Fri Nov 24 15:17:38 +0000 2017,"@149971 Josep, el correo electrónico solicita información para poder proceder a ayudarte con la cuenta. Te recomendamos verificar esto, en caso de que no lo tengas puedes contactar con Servicio al Cliente por este enlace para más ayuda: https://t.co/3VUNgKvI9r ^FZ",149086
149087,@AmazonHelp Cómo lo verifico?,Fri Nov 24 21:37:45 +0000 2017,"@149971 Josep, en caso de que no hayas recibido el correo de nuestros especialistas en cuentas, puedes contactar a nuestro departamento de Servicio al Cliente en el siguiente enlace: https://t.co/beR78zMMYB para verificar con más detalle. ^AA",149088
149089,@AmazonHelp No puedo usarlo porque mi cuenta está bloqueada,Fri Nov 24 21:51:19 +0000 2017,"@149971 Por favor inténtalo a través del siguiente enlace, Josep: https://t.co/P2aY8JkRlJ. ^LG",149090
149091,"@AmazonHelp Vale, ahora tengo otro problema, y es que no puedo poner mi direccion, ayuda porfavor",Sat Nov 25 17:38:31 +0000 2017,"@149971 Hola, Josep. ¿Nos podrías especificar adónde estás intentando colocar la dirección? ^AA",149092
149093,"@AmazonHelp En Carrer les Camèlies, 14 ibiza, Islas Baleares",Sat Nov 25 18:08:21 +0000 2017,"@149971 Josep, por favor comunicate con Servicio al Cliente para que ellos puedan asistirte mejor y brindarte mayor información: https://t.co/p0kzYhMkcc
^ES",149094
149085,"hola @116928 , hoy he intentado comprar 3 artículos de su tienda, y al poner la tarjeta de crédito, me lo rechazado y me habéis bloqueado la cuenta, y me gustaría saber si hay alguna solución para eso, porque necesito una pronto, un saludo",Fri Nov 24 15:04:34 +0000 2017,"@149971 Hola, Josep. Lamentamos este inconveniente. ¿Has recibido ya un email de los especialistas en cuentas explicándote lo sucedido o solicitándote información? ^ES",149083
149096,@AmazonHelp Day before yesterday and supposed to come today.,Fri Nov 24 16:52:11 +0000 2017,"@149972 For additional details about Home Collections, please see here: https://t.co/LmRaDpNiXS ^CO",149098
149097,"@AmazonHelp

Can someone please tell me when this poxy collection will be happening. It's been sat outside my house waiting for stupid hermes to collect it so I can get my refund!!!!",Fri Nov 24 15:07:48 +0000 2017,"@149972 Oh! I'm sorry that the carrier hasn't picked up your parcel yet, Kelly! Can you tell me when the return was initiated? ^FR",149095
149100,@AmazonHelp To my Twitter registered email?,Fri Nov 24 15:55:39 +0000 2017,@149973 Sorry for the confusion. The email will be sent to the email registered on Amazon. ^PJ,149102
149103,@AmazonHelp I haven't told you which one is the email. How could you possibly know?,Fri Nov 24 20:02:58 +0000 2017,@149973 I'm sorry about your account. Reply to our account specialist team correspondence for further assistance. All reasons will be detailed in the email. ^MJ,149104
149101,Can't buy anything on amazon India my accounts keeps getting blocked. I'm sick of this. Can't do any shopping. Need help and I need an account for support. Very bored about it. @AmazonHelp @115851,Fri Nov 24 14:43:21 +0000 2017,"@149973 I get your concern, Duarte. A correspondence from our account specialists team would be sent to your registered email address, kindly check and reply. ^MN",149099
149108,"@AmazonHelp Payment options are fine, I deleted the games that were associated with his account, I dont know why it won’t work",Fri Nov 24 15:17:31 +0000 2017,@149974 Please get in touch with us here: https://t.co/hApLpMlfHN We'll be glad to help!^CN,149109
149107,Switched my Kindle account from boyfriend to me and now it won’t download games 💔 fuck technology,Fri Nov 24 15:07:12 +0000 2017,@149974 We'd like to help! Did you change the account the Kindle was registered to? ^MT,149105
149111,"@AmazonHelp Disculpa, ahora ya cuando avanzo sí que me lo aplica :-) Sabéis hasta cuándo dura la promo? Gracias!!! https://t.co/HBzSFA7VdA",Fri Nov 24 15:06:10 +0000 2017,@149975 La promoción está disponible hasta el día 24 de noviembre 😊. Puedes ver más detalles en este enlace: https://t.co/hjVblEpenO. ^LG,149110
149114,@AmazonHelp Los cumplo todos,Fri Nov 24 14:54:31 +0000 2017,"@149975 Vamos a verificar lo ocurrido, por favor contacta nuestro Servicio al Cliente mediante el siguiente enlace: https://t.co/OjvUxwnzPe. ^AZ",149112
149116,"@116928 tengo una duda. Hay juegos que, como éste de la foto, pone 3x2. Escojo 3 juegos de esta promoción y al ir a pagar no me aplica 3x2 sino q me cobra los 3. Qué debo hacer? https://t.co/TEQdqb3FNY",Fri Nov 24 14:33:00 +0000 2017,"@149975 Hola, ¿has revisado si cumples con las condiciones de la promoción? si no es así, puedes ingresar al siguiente enlace para mayor información: https://t.co/mDLo8qfHer ^KA",149115
149118,@117804 Já garanti o meu!,Fri Nov 24 15:06:47 +0000 2017,@149976 Que emoção Vinicius! Desejamos que desfrute muito do dispositivo. Grande abraço! ^AZ,149117
149121,@AmazonHelp Just tried that and it's still got a dodgy screen https://t.co/J0QzlAXLmT,Fri Nov 24 15:17:05 +0000 2017,"@149977 We'd like to troubleshoot this further with you in real-time, please reach out to us by phone or chat here: https://t.co/qy3J24VGxb ^GR",149123
149122,"@115830 I charged my kindle &amp; when I unplugged it the screen did this , can I it be fixed? Please help. https://t.co/Ol0sSekQjb",Fri Nov 24 15:01:41 +0000 2017,@149977 I'm sorry that your screen is looking like that. Have you tried a hard restart? A video on how to do that can be found under 'Troubleshooting Your Kindle' here:https://t.co/gKZeSDnXMg ^JF,149120
149125,@AmazonHelp UPS. Mais franchement il n’y avait presque rien pour le calage dans la boîte contrairement à vos habitude. Regarder sur vos opérateurs.,Fri Nov 24 17:48:35 +0000 2017,"@149978 Vous m'en voyez vraiment désolée, l'avez-vous signalé à notre service client s'il vous plaît? ^SA",149127
149126,@120533 https://t.co/m0QMHQSe87,Fri Nov 24 14:55:22 +0000 2017,"@149978 Bonjour, je suis sincèrement navré pour cela. Quel est le transporteur ayant pris en charge votre livraison ? ^ARC",149124
149130,@115850 still selling OnePlus 5 at the same price when 5t is out there. That's just meaningless. Who would be fool enough????,Fri Nov 24 14:39:24 +0000 2017,"@149979 I get your concern regarding the price of the mobile phone. However, the price you saw was the lowest we were able to offer at the time of your purchase. ^PJ",149128
147302,@115851 @AmazonHelp @115850 #jeffbezos it is really A BIG SHAME that you have been inert on my complaints against Amazon India...they can cheat and harass but you are not bothered. It shows either you are intentionally promoting cheating to earn money or you are careless.,Fri Nov 24 14:17:37 +0000 2017,"@147113 Unless your details are provided here: https://t.co/GIJyeYqKE0 , we won't be able to assist you with issue you've been facing. ^PJ",149131
149135,WHERE ARE MY FUSES AMAZON,Fri Nov 24 14:57:42 +0000 2017,"@149980 Without revealing any personal or account information, could you please elaborate so that we cna begtter understand hte situaiton? Are we missing the delivery date givein in checkout/confirmation e-mail? ^RB",149133
149137,@AmazonHelp I was logged into my account on my phone(app and browser) and on my mom's laptop(IE 11 and Edge).  I also tried without logging in on my mom's laptop(both browsers).  I was logged into my mother's account on her Fire HD 8(app and browser).,Fri Nov 24 15:35:28 +0000 2017,"@149981 Sorry for any inconvenience, that is quite strange! With Twitter, we have no access to account information. Please, reach out in real time via phone/chat to troubleshoot further here: https://t.co/hApLpMlfHN ^JE",149139
149138,@AmazonHelp I can't see upcoming lightning deals in the app or the Silk browser on my mom's Fire HD 8.,Fri Nov 24 15:01:55 +0000 2017,@149981 I'm sorry about that!  Are you logged in to the account?  ^WB,149136
149141,@AmazonHelp Upcoming deals are not showing up on IE 11 on my mom's laptop.,Fri Nov 24 14:47:09 +0000 2017,@149981 Please try using another browser or device. Keep us posted on the outcome. ^CO,149140
149146,@AmazonHelp Quatro livros da Elena Ferrante e o segundo volume dos 'Romances de Patrick Melrose',Fri Nov 24 16:12:51 +0000 2017,"@149982 Gabriella, você sabe qual desses livros vai ler primeiro?. Ficamos curiosos. 🤔📚^NB",149148
149149,@AmazonHelp História do novo sobrenome - Elena Ferrante. 😉,Fri Nov 24 16:20:47 +0000 2017,"@149982 Gabriella, adoramos sua paixão pela leitura! o cheirinho dos livros novos é o melhor do mundo, né? Tem muito livros certo?",149150
149151,"@AmazonHelp Muito menos do que eu gostaria, mas um dia eu chego lá! 🤩",Fri Nov 24 16:34:33 +0000 2017,"@149982 Gabriella, com certeza você vai chegar lá. A leitura é um mundo maravilhoso, você tem um livro favorito?. 📙💚 ^NB",149152
149147,"Não vou mais comprar livros até ler os que eu tenho em casa!
Não vou mais comprar livros até ler os que eu tenho em casa!
Não vou mais comprar livros até ler...

Compra cinco livros na Black Friday da @117086",Fri Nov 24 14:59:26 +0000 2017,"@149982 Oi Gabriela, muito legal, sempre e importante aproveitar as promoções 😉!!! Quais livros você adquiriu agora?  ^AG",149145
149154,Yo I might have some money to spend on Black Friday holy shit.. where the good deals at. What time does @115830 pop off ? 👀,Fri Nov 24 15:04:05 +0000 2017,"@149983 Hey Simon, Amazon UK Black Friday deals have already begun! Here's a link: https://t.co/FIZXa1qTrL.^TI",149153
149156,@AmazonHelp I ordered two fire sticks got free shipping but thought that mean they would be here Sunday. Can I changed the shipping to prime or try prime for free for 30 days and get it here for Sunday?,Fri Nov 24 14:58:09 +0000 2017,"@149984 Yes, that would be possible if you cancel the order, then sign up for the free trial, and re-order the item. Presto!  You'll have prime benefits for your orders.

-RD",149155
149159,@AmazonHelp Still waiting for the password reset maybe by #cybermonday https://t.co/4hX6ZAHHZi,Fri Nov 24 15:04:44 +0000 2017,@149985 If you don't receive your password reset e-mail. Please call us at: 1-866-216-1072. ^CO,149157
149162,#BlackFriday I just tried ordering from @115821 &amp; could not sign into my account cause I forgot my password tried to reset for 30 minutes #impossible forget about contacting them cause U have to sign into your account https://t.co/FBTrLam05v,Fri Nov 24 14:45:31 +0000 2017,@149985 Oh no! We'd like to help you regain access your account. Please click here: https://t.co/jzvkhdlrK5 so we can further assist. ^NM,149160
149164,"@AmazonHelp Tanto no navegador como no aplicativo Android aparece a frase ""Carregando compras adicionais..."" e ela provavelmente tranca o carregamento do script de avaliação.",Fri Nov 24 15:10:40 +0000 2017,"@142709 Entendi, neste caso tente mais tarde, caso acontecer o mesmo problema por favor contata novamente. ^MB",149167
149165,"@AmazonHelp Eu tentei 4 navegadores diferentes e sim, limpei os cookies em todos!",Fri Nov 24 15:08:47 +0000 2017,"@142709 Neste caso, recomendamos que entre em contacto com nosso equipe de Suporte ao Cliente no seguente link: https://t.co/qGpkDwGRhX. ^AG",149168
149166,@117086 o sistema de avaliação de vocês está com problema? Não tem como clicar nas estrelas e não carrega o campo pra escrever a avaliação dos livros que comprei.,Fri Nov 24 15:04:32 +0000 2017,"@142709 Olá, sinto muito pelo inconveniente. Você tentou limpar os cookies do navegador de internet ou utilizar outro navegador? ^LG",149163
149171,@AmazonHelp Vendido por Amazon aún no es enviado sigo esperando la llamada para confirmar el pago desde el 17 de nov,Fri Nov 24 15:03:20 +0000 2017,"@149986 Comprendo, Monica. Para lograr verificar con más detalle lo que está sucediendo con tu pedido, te recomendamos que contactes a nuestro departamento de Servicio al Cliente en el siguiente enlace: https://t.co/beR78zMMYB. ^AA",149169
149173,"La peor experiencia comprar en @116875 mi pedido está pendiente cuando se supone ya deberían entregármelo muy mal, aún sigo esperando su llamada 👎🏻",Fri Nov 24 14:51:27 +0000 2017,"@149986 Hola Mónica, lamentos lo sucedido. ¿El producto fue vendido y enviado por Amazon o por un vendedor externo? ^FZ",149172
149175,"@AmazonHelp Emailed to say ma in law would be on holiday to rearrange delivery. Deng was gonna change delivery but didnt so parcel been left on doorstop for a few days. Tell me, how does Deng get her shit in the pan? Useless",Fri Nov 24 15:09:24 +0000 2017,"@149987 Were you able to retrieve the parcel? Also, be sure to reply to the survey sent after/in reply to your contact. On the e-mail it asks if we've resolved your issue. Responses to these surveys are seen by both the representative and their direct supervisor. ^AN",149178
149179,@AmazonHelp Please resend survey to me. Deng rang finally after  i complained on here but she got cut off. She cant even make a phone call,Fri Nov 24 15:28:18 +0000 2017,"@149987 Hi, if you still have the original email sent from the customer service advisors, you will be able to fill out the survey. Unfortunately, if you have deleted the email, a survey will not be associated with the original agent you corresponded with. ^JC",149180
149181,@AmazonHelp I have deleted it unfortunately.  Can u send me a complaint email address pease,Fri Nov 24 15:58:04 +0000 2017,@149987 You can send an e-mail here: https://t.co/JzP7hlA23B. ^WJ,149182
149183,@AmazonHelp Thankyou,Fri Nov 24 16:00:49 +0000 2017,@149987 You're welcome! ^TM,149184
149177,@AmazonHelp Emailed several times and nobody responds. Been about four days now. Wank,Fri Nov 24 15:02:04 +0000 2017,@149987 What was the issue that you were trying to contact us about?^PJ,149174
149186,@AmazonHelp absolutely wank service . Useless,Fri Nov 24 14:57:10 +0000 2017,"@149987 I am very sorry to hear this. Without giving us sensitive account information, please can you explain your issue so we can assist you further.^GA",149185
149188,Toda la onda los CMs de @AmazonHelp @116928 https://t.co/2VRzycN9M5,Fri Nov 24 15:00:08 +0000 2017,@149988 ¿Nos estamos ganando tu corazón Noe? Porque tú ya tienes el nuestro 😍🙌💘. ^MZ,149187
149190,@AmazonHelp Get this every time. Tried multiple locations.  And been through Support with the first broken one https://t.co/hCdc54LDSe,Fri Nov 24 15:02:54 +0000 2017,"@149989 When you've contacted support, are you calling Alexa support: https://t.co/6FEGoS6jFj? ^AN",149189
149193,Second @115830 Echo Show that fails to setup. Other Dots and Echos work.  Not enough testing by Amazon. I have an expensive brick #fail,Fri Nov 24 14:52:06 +0000 2017,@149989 Hello Tony! Can you explain in more detail the issue your having during setup? We'll be glad to help!^CN,149191
149195,"@AmazonHelp I don’t know about the item as it is not my parcel to open, it is my partners. It is unacceptable to force drivers to leave parcels in unsafe positions!",Fri Nov 24 15:07:50 +0000 2017,"@149990 Upon speaking w/ us via phone or chat please have them elaborate on this delivery option, if not already known, as it may help w/ this going forward: https://t.co/nTLs2YCClY ^TM",149197
149198,"@AmazonHelp It was marked as please deliver to a neighbour on ordering. If no preference is on the box, chucking it behind a bin isn’t acceptable especially around Christmas",Fri Nov 24 15:19:15 +0000 2017,"@149990 I can understand your concern. When your partner has the time, please have them contact us at the link ^TM provided above. This will allow us to collect more information and document your delivery experience for improvement. ^RA",149199
149196,"Would love to know how @115830 @AmazonHelp think it acceptable to leave parcels out in the open to get wet and damaged, especially in winter?! #unacceptable #poorservice",Fri Nov 24 14:54:17 +0000 2017,"@149990 I'm sorry to hear this has happened, David! Were the items damaged? Regardless, please contact us here: https://t.co/J5cVftJLZO so we can help file the proper feedback on your behalf. ^TM",149194
149202,Why is my Amazon Prime showing next day delivery as Monday?!  @AmazonHelp @115830  not been a good week as a Prime member 😐,Fri Nov 24 14:57:09 +0000 2017,"@149991 I am sorry to hear this. We strive to offer you the best Black Friday Sales and Cyber Week Deals. During this time, deliveries may take slightly longer than usual. Please check the delivery date at checkout which provides our most accurate estimated delivery date.^KK",149200
149211,@AmazonHelp Thank you!,Fri Nov 24 15:28:08 +0000 2017,@147820 You're very welcome! - Dustin,149213
149212,"@AmazonHelp is there a completely different returns policy for items in Warehouse Deals?

Also when the description says this: ""Item in original packaging. Packaging will have cosmetic damage.""

- does it mean the products branded packaging or the outer cardboard box?",Fri Nov 24 14:52:05 +0000 2017,"@147820 Our Warehouse Deals have the same return policy as our other items: https://t.co/W3mscvB8W9 

You can review the definition of product descriptions here: https://t.co/clf7S942F9 ^AF",149210
149215,Ich habe noch nie so krasse Probleme mit Amazon gehabt... Ich habe insgesamt ca. 5 Stunden mit dem Support telefoniert und die sind immernoch zu keinem vernünftigen Schluss gekommen @AmazonHelp,Fri Nov 24 14:56:25 +0000 2017,@149992 Was ist denn passiert? ^UK,149214
149215,Ich habe noch nie so krasse Probleme mit Amazon gehabt... Ich habe insgesamt ca. 5 Stunden mit dem Support telefoniert und die sind immernoch zu keinem vernünftigen Schluss gekommen @AmazonHelp,Fri Nov 24 14:56:25 +0000 2017,"@149992 Hui, hast du denn schon mal über die Verwendung eines Headsets nachgedacht, bei deinem Telefonkonsum? :D Aber Spaß bei Seite - was ist denn passiert? ^MS",149216
